48.52,50.81,2.154378,2.072717,1.000000e-03,1
49.51,49.42,2.230425,2.114065,2.000000e-03,2
63.04,51.55,1.370960,1.979337,2.000000e-03,2
68.73,52.34,1.124310,1.897014,2.000000e-03,2
72.98,54.80,0.957563,1.839919,2.000000e-03,2
76.08,52.76,0.844217,1.923651,2.000000e-03,2
79.28,56.09,0.755128,1.741730,1.000000e-03,2
81.06,56.40,0.699117,1.718867,1.000000e-03,2
82.28,56.04,0.657831,1.742552,1.000000e-03,2
83.65,56.83,0.622924,1.700317,5.000000e-04,2
84.37,56.57,0.602189,1.713070,5.000000e-04,2
84.99,57.32,0.586471,1.673251,2.500000e-04,2
85.35,56.79,0.575984,1.689508,2.500000e-04,2
85.64,57.04,0.567836,1.687245,1.250000e-04,2
85.79,57.37,0.563912,1.668193,6.250000e-05,2
85.98,57.26,0.559018,1.673575,3.125000e-05,2
86.02,57.31,0.557990,1.674364,1.562500e-05,2
86.03,57.26,0.557620,1.672575,7.812500e-06,2
86.04,57.30,0.557531,1.671671,3.906250e-06,2
86.02,57.29,0.557649,1.672030,1.953125e-06,2
86.02,57.30,0.557833,1.671363,9.765625e-07,2
86.02,57.33,0.557993,1.670516,4.882813e-07,2
