52.73,53.68,1.949605,1.847376,1.000000e-03,1
62.46,57.63,1.356647,1.619706,2.000000e-03,2
69.89,58.50,1.053310,1.589968,2.000000e-03,2
74.51,58.29,0.880091,1.544485,2.000000e-03,2
76.77,60.39,0.824193,1.475649,1.000000e-03,2
78.88,60.50,0.750140,1.486110,1.000000e-03,2
80.77,60.29,0.688307,1.457829,1.000000e-03,2
81.76,61.03,0.663959,1.451030,5.000000e-04,2
82.79,61.02,0.632168,1.452485,5.000000e-04,2
83.32,61.85,0.620737,1.426862,2.500000e-04,2
83.78,61.21,0.605486,1.450147,2.500000e-04,2
84.03,61.70,0.600127,1.419466,1.250000e-04,2
84.15,61.65,0.597675,1.425518,6.250000e-05,2
84.20,61.83,0.596732,1.421029,3.125000e-05,2
84.19,61.79,0.597071,1.421231,1.562500e-05,2
84.11,61.90,0.597769,1.421438,7.812500e-06,2
84.27,61.88,0.594787,1.421302,3.906250e-06,2
84.26,61.87,0.594811,1.421382,1.953125e-06,2
84.25,61.88,0.594832,1.421240,9.765625e-07,2
84.25,61.91,0.594849,1.421322,4.882813e-07,2
84.27,61.90,0.594711,1.421290,2.441406e-07,2
84.27,61.90,0.594713,1.421303,1.220703e-07,2
