58.44,56.04,1.644236,1.669549,1.000000e-03,1
54.30,52.65,1.891214,1.804960,2.000000e-03,2
64.84,56.30,1.244245,1.613139,2.000000e-03,2
69.96,55.10,1.027725,1.653017,2.000000e-03,2
72.03,58.07,0.968931,1.542776,1.000000e-03,2
74.56,57.79,0.873536,1.578870,1.000000e-03,2
75.67,59.17,0.845773,1.507690,5.000000e-04,2
77.01,59.39,0.797288,1.494889,5.000000e-04,2
78.24,59.44,0.753561,1.490928,5.000000e-04,2
80.10,60.16,0.696715,1.481069,2.500000e-04,2
80.81,59.79,0.674634,1.486440,2.500000e-04,2
81.11,60.02,0.667189,1.474227,1.250000e-04,2
81.24,60.15,0.663971,1.473491,6.250000e-05,2
81.26,60.25,0.662725,1.478532,3.125000e-05,2
81.47,60.29,0.656794,1.472217,1.562500e-05,2
81.54,60.24,0.654538,1.474883,7.812500e-06,2
81.54,60.27,0.654237,1.473927,3.906250e-06,2
81.55,60.25,0.654101,1.473718,1.953125e-06,2
81.56,60.29,0.654041,1.473256,9.765625e-07,2
81.56,60.26,0.654027,1.473187,4.882813e-07,2
81.58,60.28,0.654034,1.472827,2.441406e-07,2
81.58,60.28,0.654043,1.472547,1.220703e-07,2
