48.52,50.81,2.154378,2.072717,1.000000e-03,1
56.89,51.97,1.680913,2.019469,2.000000e-03,2
65.77,52.17,1.235328,2.057658,2.000000e-03,2
70.71,52.89,1.029714,1.925450,2.000000e-03,2
74.58,57.31,0.884557,1.762356,2.000000e-03,2
77.33,55.95,0.786260,1.843241,2.000000e-03,2
80.81,57.39,0.684144,1.700333,1.000000e-03,2
83.95,58.29,0.595391,1.650939,5.000000e-04,2
84.73,58.55,0.573084,1.654864,5.000000e-04,2
85.36,58.58,0.554450,1.646081,5.000000e-04,2
86.62,58.50,0.520782,1.658325,2.500000e-04,2
86.91,58.95,0.513221,1.628414,1.250000e-04,2
87.15,58.91,0.507069,1.640949,1.250000e-04,2
87.33,59.04,0.502772,1.628591,6.250000e-05,2
87.49,58.77,0.498075,1.629504,3.125000e-05,2
87.52,58.87,0.497045,1.629669,1.562500e-05,2
87.51,58.81,0.496627,1.628304,7.812500e-06,2
87.51,58.88,0.496569,1.628784,3.906250e-06,2
87.50,58.94,0.496698,1.628730,1.953125e-06,2
87.49,59.01,0.496856,1.629219,9.765625e-07,2
87.48,59.03,0.497020,1.629213,4.882813e-07,2
87.49,59.03,0.497157,1.629011,2.441406e-07,2
