54.41,54.29,1.881568,1.780210,1.000000e-03,1
63.39,56.98,1.312947,1.612692,2.000000e-03,2
70.13,59.35,1.025393,1.526046,2.000000e-03,2
74.72,59.20,0.854095,1.511998,2.000000e-03,2
77.05,60.89,0.793581,1.428024,1.000000e-03,2
79.17,60.91,0.716649,1.466583,1.000000e-03,2
82.41,61.63,0.620588,1.395351,5.000000e-04,2
83.51,61.93,0.585159,1.407516,5.000000e-04,2
84.49,61.92,0.554744,1.416305,5.000000e-04,2
85.10,62.33,0.540136,1.390424,2.500000e-04,2
85.68,61.99,0.524050,1.416399,2.500000e-04,2
85.92,62.39,0.517572,1.384935,1.250000e-04,2
86.35,62.33,0.505580,1.389583,6.250000e-05,2
86.44,62.44,0.503891,1.386982,3.125000e-05,2
86.57,62.45,0.500354,1.385073,1.562500e-05,2
86.60,62.38,0.498752,1.387384,7.812500e-06,2
86.63,62.37,0.498488,1.386090,3.906250e-06,2
86.63,62.41,0.498401,1.385897,1.953125e-06,2
86.63,62.44,0.498363,1.385097,9.765625e-07,2
86.63,62.44,0.498372,1.384986,4.882813e-07,2
86.64,62.42,0.498387,1.384835,2.441406e-07,2
86.63,62.44,0.498398,1.384812,1.220703e-07,2
