69.02,59.63,1.359613,1.581157,1.000000e-03,1
80.98,61.03,0.669615,1.581806,1.000000e-03,1
84.78,61.15,0.522736,1.636588,1.000000e-03,1
87.28,61.32,0.434776,1.687744,1.000000e-03,1
91.76,63.06,0.301779,1.571725,3.000000e-04,1
92.90,62.86,0.270435,1.559693,3.000000e-04,2
93.25,63.22,0.261406,1.543141,1.500000e-04,2
93.78,63.21,0.248058,1.559357,1.500000e-04,2
93.91,63.56,0.244337,1.527981,7.500000e-05,2
94.14,63.55,0.238353,1.529260,7.500000e-05,2
94.19,63.80,0.236451,1.529021,3.750000e-05,2
94.31,63.49,0.233405,1.539727,3.750000e-05,2
94.35,63.57,0.232390,1.535872,1.875000e-05,2
94.34,63.60,0.232065,1.532443,9.375000e-06,2
94.35,63.63,0.231951,1.533509,4.687500e-06,2
94.34,63.58,0.232066,1.532210,2.343750e-06,2
94.35,63.61,0.232313,1.530860,1.171875e-06,2
94.32,63.69,0.232704,1.529449,5.859375e-07,2
94.31,63.75,0.233013,1.528681,2.929688e-07,2
94.29,63.79,0.233230,1.528212,1.464844e-07,2
94.29,63.80,0.233368,1.527939,7.324219e-08,2
