46.88,52.45,2.419606,1.878716,1.000000e-03,1
59.00,55.94,1.538771,1.714913,1.000000e-03,1
64.47,57.41,1.295887,1.624007,1.000000e-03,1
68.15,58.50,1.143336,1.566366,1.000000e-03,1
71.08,59.26,1.028831,1.530988,1.000000e-03,1
73.54,59.80,0.936634,1.510379,1.000000e-03,1
75.69,60.07,0.859162,1.498658,1.000000e-03,1
77.55,60.20,0.792264,1.492355,1.000000e-03,1
79.27,60.45,0.733439,1.489647,1.000000e-03,1
80.85,60.54,0.681021,1.489788,1.000000e-03,1
82.38,60.62,0.633849,1.492394,1.000000e-03,1
83.72,60.71,0.591107,1.497088,1.000000e-03,1
84.95,60.78,0.552191,1.503444,1.000000e-03,1
88.28,62.36,0.457743,1.402141,3.000000e-04,1
88.88,62.59,0.442766,1.396043,3.000000e-04,2
89.28,62.59,0.432117,1.402526,3.000000e-04,2
89.71,62.75,0.420712,1.386622,1.500000e-04,2
89.94,62.61,0.415360,1.391358,1.500000e-04,2
90.11,62.72,0.410142,1.385185,7.500000e-05,2
90.19,62.88,0.407718,1.383681,3.750000e-05,2
90.27,62.74,0.405817,1.382938,3.750000e-05,2
90.36,62.80,0.404366,1.382219,1.875000e-05,2
90.39,62.91,0.403801,1.382793,9.375000e-06,2
90.44,62.84,0.402835,1.382143,4.687500e-06,2
90.43,62.82,0.402630,1.382341,2.343750e-06,2
90.42,62.88,0.402534,1.382271,1.171875e-06,2
90.43,62.90,0.402490,1.382438,5.859375e-07,2
90.43,62.89,0.402480,1.382618,2.929688e-07,2
90.42,62.90,0.402476,1.382710,1.464844e-07,2
90.42,62.90,0.402475,1.382763,7.324219e-08,2
