45.91,51.27,2.630768,1.978910,1.000000e-03,1
58.50,55.10,1.588202,1.770024,1.000000e-03,1
64.28,56.61,1.310557,1.673552,1.000000e-03,1
68.20,57.81,1.139434,1.611674,1.000000e-03,1
71.46,58.55,1.012234,1.571185,1.000000e-03,1
74.15,59.06,0.910077,1.548489,1.000000e-03,1
76.51,59.44,0.824509,1.536306,1.000000e-03,1
78.60,59.57,0.750836,1.530719,1.000000e-03,1
80.52,59.89,0.686257,1.529434,1.000000e-03,1
82.31,60.11,0.628979,1.530869,1.000000e-03,1
83.93,60.14,0.577769,1.534881,1.000000e-03,1
85.45,60.14,0.531688,1.541757,1.000000e-03,1
89.23,62.54,0.423822,1.396833,3.000000e-04,1
89.94,62.92,0.406743,1.384784,3.000000e-04,2
90.44,62.91,0.394900,1.386713,3.000000e-04,2
90.91,63.03,0.382562,1.369669,1.500000e-04,2
91.15,62.84,0.376705,1.371411,1.500000e-04,2
91.32,63.07,0.371173,1.367109,7.500000e-05,2
91.52,63.20,0.365400,1.364299,3.750000e-05,2
91.60,63.17,0.363890,1.366159,3.750000e-05,2
91.65,63.09,0.362395,1.364033,1.875000e-05,2
91.67,63.11,0.361822,1.364276,9.375000e-06,2
91.68,63.27,0.361594,1.363471,4.687500e-06,2
91.70,63.22,0.360804,1.363450,2.343750e-06,2
91.69,63.20,0.360687,1.363054,1.171875e-06,2
91.70,63.21,0.360635,1.363038,5.859375e-07,2
91.70,63.22,0.360618,1.363177,2.929688e-07,2
91.69,63.24,0.360611,1.363280,1.464844e-07,2
91.69,63.26,0.360610,1.363368,7.324219e-08,2
