62.85,59.29,1.652843,1.520228,1.000000e-03,1
78.24,61.17,0.776786,1.470598,1.000000e-03,1
86.55,63.33,0.511679,1.370000,3.000000e-04,1
88.37,63.85,0.451147,1.349911,3.000000e-04,2
89.89,63.79,0.404562,1.365819,3.000000e-04,2
90.23,63.97,0.397041,1.347884,1.500000e-04,2
90.96,64.18,0.375399,1.352589,1.500000e-04,2
91.55,64.48,0.356321,1.346670,1.500000e-04,2
92.14,64.18,0.338223,1.368508,1.500000e-04,2
92.28,64.29,0.335090,1.362382,7.500000e-05,2
92.31,64.21,0.333498,1.359533,3.750000e-05,2
92.32,64.40,0.333091,1.352428,1.875000e-05,2
92.30,64.43,0.333507,1.351676,9.375000e-06,2
92.26,64.41,0.334428,1.351450,4.687500e-06,2
92.19,64.48,0.335913,1.348776,2.343750e-06,2
92.11,64.51,0.337529,1.348728,1.171875e-06,2
92.27,64.46,0.334160,1.348312,5.859375e-07,2
92.25,64.45,0.334381,1.347922,2.929688e-07,2
92.24,64.48,0.334514,1.348246,1.464844e-07,2
