60.79,58.77,1.743016,1.514434,1.000000e-03,1
74.39,60.53,0.915266,1.463057,1.000000e-03,1
79.42,61.33,0.720529,1.463072,1.000000e-03,1
82.54,61.63,0.606101,1.481670,1.000000e-03,1
84.83,61.81,0.527862,1.506731,1.000000e-03,1
86.76,61.98,0.463984,1.538435,1.000000e-03,1
88.34,61.94,0.412928,1.569758,1.000000e-03,1
90.57,62.97,0.351175,1.453716,3.000000e-04,2
91.44,62.99,0.327045,1.453015,3.000000e-04,2
92.40,63.09,0.300201,1.455179,1.500000e-04,2
92.76,63.05,0.290580,1.459208,1.500000e-04,2
92.90,63.34,0.286470,1.446815,7.500000e-05,2
93.08,63.51,0.281935,1.443825,7.500000e-05,2
93.23,63.42,0.277941,1.452158,7.500000e-05,2
93.27,63.37,0.275792,1.450012,3.750000e-05,2
93.35,63.35,0.274726,1.448341,1.875000e-05,2
93.34,63.37,0.274317,1.446881,9.375000e-06,2
93.31,63.44,0.274469,1.444781,4.687500e-06,2
93.28,63.47,0.274969,1.443216,2.343750e-06,2
93.22,63.50,0.275702,1.442104,1.171875e-06,2
93.19,63.55,0.276364,1.441927,5.859375e-07,2
93.27,63.51,0.274981,1.441850,2.929688e-07,2
93.25,63.55,0.275097,1.441843,1.464844e-07,2
93.27,63.52,0.274872,1.441835,7.324219e-08,2
