55.20,55.67,1.842590,1.728425,1.000000e-03,1
64.05,57.69,1.278566,1.577110,2.000000e-03,2
71.20,59.19,0.987039,1.519933,2.000000e-03,2
75.97,58.75,0.810298,1.513271,2.000000e-03,2
78.34,61.20,0.745122,1.420262,1.000000e-03,2
80.70,61.00,0.665424,1.469304,1.000000e-03,2
81.98,62.11,0.636326,1.379500,5.000000e-04,2
83.23,62.60,0.595234,1.371884,5.000000e-04,2
84.33,62.31,0.559363,1.386334,5.000000e-04,2
84.96,62.71,0.544875,1.370633,2.500000e-04,2
85.55,62.43,0.526270,1.377941,2.500000e-04,2
85.81,63.02,0.519980,1.353707,1.250000e-04,2
86.16,62.65,0.510064,1.372437,1.250000e-04,2
86.30,62.82,0.506593,1.369783,6.250000e-05,2
86.37,63.01,0.505031,1.360005,3.125000e-05,2
86.38,62.88,0.504627,1.358147,1.562500e-05,2
86.38,62.98,0.504681,1.356161,7.812500e-06,2
86.40,62.90,0.505053,1.357207,3.906250e-06,2
86.38,62.96,0.505734,1.356355,1.953125e-06,2
86.33,62.89,0.506400,1.356279,9.765625e-07,2
86.28,62.91,0.506941,1.356500,4.882813e-07,2
86.26,62.93,0.507283,1.356794,2.441406e-07,2
