58.86,56.45,1.674203,1.673922,1.000000e-03,1
65.74,57.52,1.201342,1.599866,2.000000e-03,2
71.86,58.93,0.948202,1.553110,2.000000e-03,2
76.24,59.79,0.784992,1.493734,2.000000e-03,2
79.89,61.63,0.655836,1.424445,2.000000e-03,2
82.63,59.60,0.559471,1.631030,2.000000e-03,2
85.66,62.76,0.473681,1.435927,1.000000e-03,2
87.67,62.52,0.412820,1.458830,1.000000e-03,2
88.95,62.68,0.380388,1.481865,5.000000e-04,2
89.39,63.55,0.368226,1.411602,2.500000e-04,2
90.22,63.31,0.345416,1.443272,2.500000e-04,2
90.44,63.59,0.339799,1.413695,1.250000e-04,2
90.90,63.47,0.326927,1.431174,6.250000e-05,2
90.95,63.74,0.325479,1.422557,3.125000e-05,2
91.07,63.53,0.322413,1.425223,3.125000e-05,2
91.09,63.51,0.321650,1.424453,1.562500e-05,2
91.10,63.68,0.321274,1.420949,7.812500e-06,2
91.12,63.60,0.321191,1.422847,3.906250e-06,2
91.11,63.64,0.321245,1.421956,1.953125e-06,2
91.12,63.63,0.321358,1.422606,9.765625e-07,2
91.12,63.64,0.321505,1.423165,4.882813e-07,2
91.11,63.69,0.321670,1.422968,2.441406e-07,2
