70.10,59.89,1.300045,1.565553,1.000000e-03,1
82.67,60.08,0.608868,1.655356,1.000000e-03,1
86.27,60.71,0.474499,1.691067,1.000000e-03,1
88.44,61.08,0.401390,1.727539,1.000000e-03,1
89.91,61.52,0.350332,1.745981,1.000000e-03,1
91.31,61.47,0.306492,1.794523,1.000000e-03,1
93.32,62.52,0.249829,1.664293,3.000000e-04,2
94.29,62.29,0.224829,1.681805,3.000000e-04,2
94.54,62.58,0.217169,1.650457,1.500000e-04,2
95.07,62.66,0.203519,1.651459,7.500000e-05,2
95.29,62.71,0.197325,1.650760,3.750000e-05,2
95.42,62.74,0.194164,1.654511,1.875000e-05,2
95.49,62.76,0.192550,1.647255,9.375000e-06,2
95.51,62.84,0.191700,1.646871,4.687500e-06,2
95.54,62.81,0.191240,1.647615,2.343750e-06,2
95.54,62.85,0.191142,1.647974,1.171875e-06,2
95.54,62.85,0.190997,1.648050,5.859375e-07,2
95.54,62.85,0.190966,1.647993,2.929688e-07,2
95.54,62.86,0.190951,1.647937,1.464844e-07,2
95.54,62.85,0.190931,1.647927,7.324219e-08,2
95.54,62.85,0.190927,1.647930,3.662110e-08,2
95.54,62.86,0.190924,1.647933,1.831055e-08,2
95.54,62.86,0.190923,1.647932,9.155274e-09,2
