56.96,56.21,1.764892,1.694240,1.000000e-03,1
54.51,52.94,1.851267,1.785998,2.000000e-03,2
65.72,56.90,1.215734,1.600084,2.000000e-03,2
71.09,55.69,0.990629,1.630348,2.000000e-03,2
73.05,58.08,0.935654,1.542072,1.000000e-03,2
75.66,57.60,0.839042,1.562829,1.000000e-03,2
76.74,59.10,0.814193,1.501742,5.000000e-04,2
78.08,59.99,0.766037,1.468923,5.000000e-04,2
79.33,60.00,0.722743,1.465938,5.000000e-04,2
81.14,60.13,0.668538,1.473047,2.500000e-04,2
81.83,60.21,0.647063,1.457889,2.500000e-04,2
82.76,60.50,0.620153,1.447504,1.250000e-04,2
83.14,60.35,0.609973,1.468071,1.250000e-04,2
83.24,60.27,0.606362,1.467412,6.250000e-05,2
83.30,60.54,0.604641,1.451033,3.125000e-05,2
83.45,60.56,0.600668,1.452258,1.562500e-05,2
83.52,60.50,0.598604,1.452578,7.812500e-06,2
83.53,60.54,0.598311,1.452708,3.906250e-06,2
83.53,60.55,0.598196,1.453143,1.953125e-06,2
83.52,60.53,0.598153,1.453490,9.765625e-07,2
83.53,60.57,0.598157,1.453140,4.882813e-07,2
83.54,60.57,0.598004,1.452985,2.441406e-07,2
