62.71,59.16,1.571319,1.496661,1.000000e-03,1
74.83,61.04,0.907959,1.437905,1.000000e-03,1
79.30,61.73,0.732099,1.436019,1.000000e-03,1
82.24,62.05,0.624604,1.452435,1.000000e-03,1
84.46,62.13,0.547341,1.478472,1.000000e-03,1
86.26,62.40,0.486295,1.507615,1.000000e-03,1
87.72,62.37,0.436290,1.542061,1.000000e-03,1
89.62,63.20,0.385700,1.439338,3.000000e-04,2
90.45,63.06,0.363066,1.454776,3.000000e-04,2
90.82,63.34,0.354265,1.425786,1.500000e-04,2
91.22,63.14,0.343955,1.432394,1.500000e-04,2
91.36,63.21,0.339882,1.421695,7.500000e-05,2
91.43,63.67,0.337959,1.415254,3.750000e-05,2
91.54,63.32,0.334922,1.421333,3.750000e-05,2
91.58,63.64,0.333871,1.414005,1.875000e-05,2
91.59,63.61,0.333354,1.414695,9.375000e-06,2
91.60,63.61,0.333148,1.414243,4.687500e-06,2
91.59,63.64,0.333249,1.413877,2.343750e-06,2
91.57,63.65,0.333484,1.413429,1.171875e-06,2
91.54,63.73,0.333857,1.413202,5.859375e-07,2
91.59,63.68,0.333110,1.413097,2.929688e-07,2
91.59,63.69,0.333150,1.413131,1.464844e-07,2
91.59,63.72,0.333175,1.413156,7.324219e-08,2
91.58,63.72,0.333189,1.413179,3.662110e-08,2
