74.08,59.81,1.195812,1.691801,1.000000e-03,1
86.26,60.48,0.482314,1.737038,1.000000e-03,1
89.01,61.19,0.377516,1.812179,1.000000e-03,1
90.81,58.70,0.316234,2.082224,1.000000e-03,1
93.06,62.32,0.254249,1.720476,3.000000e-04,2
94.16,62.15,0.224128,1.752321,3.000000e-04,2
94.43,62.12,0.216709,1.727102,1.500000e-04,2
94.52,62.50,0.214100,1.703467,7.500000e-05,2
94.82,62.52,0.206184,1.714916,7.500000e-05,2
95.12,62.57,0.198845,1.715281,3.750000e-05,2
95.25,62.59,0.195037,1.712834,1.875000e-05,2
95.32,62.66,0.193131,1.710041,9.375000e-06,2
95.37,62.65,0.192162,1.711299,4.687500e-06,2
95.37,62.63,0.192006,1.711596,2.343750e-06,2
95.36,62.60,0.191963,1.711482,1.171875e-06,2
95.37,62.61,0.191974,1.711160,5.859375e-07,2
95.38,62.60,0.192011,1.710710,2.929688e-07,2
95.37,62.62,0.192039,1.710400,1.464844e-07,2
95.37,62.63,0.192061,1.710206,7.324219e-08,2
95.37,62.66,0.192076,1.710086,3.662110e-08,2
95.37,62.65,0.192052,1.710122,1.831055e-08,2
