48.30,50.65,2.201050,2.090473,1.000000e-03,1
56.57,50.62,1.754829,2.149980,2.000000e-03,2
65.80,52.01,1.245297,2.074893,2.000000e-03,2
71.45,52.92,1.002960,1.950845,2.000000e-03,2
75.84,56.76,0.838311,1.815639,2.000000e-03,2
78.93,55.66,0.727715,1.934459,2.000000e-03,2
82.90,56.77,0.611083,1.737868,1.000000e-03,2
86.30,58.13,0.515782,1.674442,5.000000e-04,2
87.18,58.16,0.492174,1.678532,5.000000e-04,2
88.56,58.78,0.455997,1.640915,2.500000e-04,2
88.98,58.38,0.445839,1.663779,2.500000e-04,2
89.29,58.80,0.437752,1.627597,1.250000e-04,2
89.63,58.78,0.428731,1.631794,6.250000e-05,2
89.69,58.95,0.426705,1.629348,3.125000e-05,2
89.75,58.86,0.425141,1.630098,3.125000e-05,2
89.79,58.90,0.424085,1.631359,1.562500e-05,2
89.81,58.97,0.423597,1.631468,7.812500e-06,2
89.83,58.91,0.422877,1.630416,3.906250e-06,2
89.83,58.97,0.422747,1.630382,1.953125e-06,2
89.83,58.98,0.422677,1.630522,9.765625e-07,2
89.84,58.95,0.422542,1.630501,4.882813e-07,2
89.85,58.97,0.422521,1.630504,2.441406e-07,2
