48.30,50.65,2.201050,2.090473,1.000000e-03,1
49.43,49.25,2.351057,2.138775,2.000000e-03,2
63.21,52.30,1.365785,2.000405,2.000000e-03,2
69.47,51.71,1.091562,1.970253,2.000000e-03,2
73.66,54.99,0.950030,1.802479,1.000000e-03,2
76.38,54.54,0.854994,1.815264,1.000000e-03,2
78.00,55.95,0.810099,1.731250,5.000000e-04,2
79.29,56.14,0.768934,1.725503,5.000000e-04,2
80.30,56.26,0.735192,1.712770,5.000000e-04,2
81.27,56.39,0.704287,1.705950,5.000000e-04,2
82.19,56.12,0.675816,1.716249,5.000000e-04,2
83.00,56.96,0.655785,1.672151,2.500000e-04,2
83.50,56.28,0.641482,1.696056,2.500000e-04,2
83.84,56.29,0.631495,1.689476,1.250000e-04,2
84.08,56.89,0.626709,1.669876,6.250000e-05,2
84.13,56.73,0.625249,1.673460,3.125000e-05,2
84.12,56.81,0.625193,1.674280,1.562500e-05,2
84.07,56.81,0.626040,1.673367,7.812500e-06,2
83.98,56.88,0.628031,1.674612,3.906250e-06,2
83.90,56.88,0.630034,1.676567,1.953125e-06,2
83.84,56.90,0.631816,1.677273,9.765625e-07,2
83.80,56.90,0.633093,1.677158,4.882813e-07,2
