58.86,56.45,1.674203,1.673922,1.000000e-03,1
55.49,52.89,1.795580,1.779098,2.000000e-03,2
66.08,56.25,1.189034,1.617322,2.000000e-03,2
71.23,55.83,0.971167,1.633991,2.000000e-03,2
73.56,58.68,0.904908,1.525994,1.000000e-03,2
76.14,57.18,0.808228,1.587634,1.000000e-03,2
77.36,59.27,0.778002,1.495009,5.000000e-04,2
78.78,59.97,0.728057,1.464163,5.000000e-04,2
80.13,59.75,0.683344,1.476064,5.000000e-04,2
80.82,60.06,0.667261,1.473733,2.500000e-04,2
81.87,60.11,0.636732,1.459516,1.250000e-04,2
82.38,60.17,0.620370,1.460813,6.250000e-05,2
82.66,60.17,0.612358,1.462925,3.125000e-05,2
82.83,60.27,0.608030,1.465717,1.562500e-05,2
82.86,60.22,0.606286,1.461520,1.562500e-05,2
82.90,60.15,0.605686,1.464041,7.812500e-06,2
82.90,60.19,0.605390,1.463718,3.906250e-06,2
82.91,60.19,0.605254,1.464446,1.953125e-06,2
82.92,60.22,0.605218,1.464335,9.765625e-07,2
82.91,60.24,0.605226,1.464685,4.882813e-07,2
82.91,60.25,0.605247,1.464900,2.441406e-07,2
82.91,60.24,0.605266,1.465153,1.220703e-07,2
