71.94,60.36,1.291124,1.632892,1.000000e-03,1
83.53,60.66,0.563784,1.722171,1.000000e-03,1
86.57,60.46,0.450923,1.800493,1.000000e-03,1
89.35,62.16,0.376486,1.602712,3.000000e-04,2
90.71,62.25,0.334864,1.621115,3.000000e-04,2
92.10,62.64,0.295198,1.619389,1.500000e-04,2
92.62,62.43,0.279808,1.654587,1.500000e-04,2
92.75,62.72,0.275448,1.623216,7.500000e-05,2
93.04,62.84,0.265989,1.624494,3.750000e-05,2
93.17,62.64,0.262380,1.633770,3.750000e-05,2
93.23,62.86,0.261277,1.624363,1.875000e-05,2
93.30,62.85,0.258904,1.624528,9.375000e-06,2
93.31,62.90,0.258594,1.623483,4.687500e-06,2
93.34,62.84,0.257834,1.623984,2.343750e-06,2
93.35,62.89,0.257725,1.623638,1.171875e-06,2
93.35,62.92,0.257661,1.623270,5.859375e-07,2
93.35,62.90,0.257535,1.623144,2.929688e-07,2
93.35,62.91,0.257515,1.623233,1.464844e-07,2
93.35,62.92,0.257504,1.623255,7.324219e-08,2
93.35,62.92,0.257490,1.623246,3.662110e-08,2
